_id,image,brand,name,price,tier,chipset,socket,formFactor,memorySlots,memoryMaxGb
608dd537905ec60bdc069074,/images/motherboard/motherboard.jpg,Gigabyte,B550 GAMING X,130.90,5.3,B550,AM4,ATX,4,128
608dd537905ec60bdc069075,/images/motherboard/motherboard.jpg,Gigabyte,B550 VISION D,265.99,2,B550,AM4,ATX,4,128
608dd537905ec60bdc069076,/images/motherboard/motherboard.jpg,Gigabyte,B550 VISION D-P,321.14,2,B550,AM4,ATX,4,128
608dd537905ec60bdc069077,/images/motherboard/motherboard.jpg,Gigabyte,B550I AORUS PRO AX,174.89,6,B550,AM4,Mini ITX,2,64
608dd537905ec60bdc069078,/images/motherboard/motherboard.jpg,Gigabyte,B550M AORUS ELITE,99.90,5.7,B550,AM4,Micro ATX,4,128
608dd537905ec60bdc069079,/images/motherboard/motherboard.jpg,Gigabyte,B550M DS3H,83.39,6,B550,AM4,Micro ATX,4,128
608dd537905ec60bdc069080,/images/motherboard/motherboard.jpg,Gigabyte,B550M GAMING,124.44,5.7,B550,AM4,Micro ATX,2,64
608dd537905ec60bdc069081,/images/motherboard/motherboard.jpg,MSI,B550-A PRO,119.00,3,B550,AM4,ATX,4,128
608dd537905ec60bdc069082,/images/motherboard/motherboard.jpg,MSI,B550M PRO-VDH WIFI,116.02,5,B550,AM4,Micro ATX,4,128
608dd537905ec60bdc069083,/images/motherboard/motherboard.jpg,MSI,MAG B550 TOMAHAWK,157.04,2.3,B550,AM4,ATX,4,128
608dd537905ec60bdc069084,/images/motherboard/motherboard.jpg,MSI,MAG B550M BAZOOKA,108.02,4.7,B550,AM4,Micro ATX,4,128
608dd537905ec60bdc069085,/images/motherboard/motherboard.jpg,MSI,MAG B550M MORTAR,135.85,2.7,B550,AM4,Micro ATX,4,128
608dd537905ec60bdc069086,/images/motherboard/motherboard.jpg,ASRock,B365 Phantom Gaming 4,106.89,5,B365,LGA1151,ATX,4,128
608dd537905ec60bdc069087,/images/motherboard/motherboard.jpg,ASRock,B365 Pro4,90.35,5,B365,LGA1151,ATX,4,64
608dd537905ec60bdc069088,/images/motherboard/motherboard.jpg,ASRock,Z390 Extreme4,231.94,3,Z390,LGA1151,ATX,4,128
608dd537905ec60bdc069089,/images/motherboard/motherboard.jpg,ASRock,Z390 Phantom Gaming 4,149.86,4,Z390,LGA1151,ATX,4,128
608dd537905ec60bdc069090,/images/motherboard/motherboard.jpg,ASRock,Z390 Pro4,107.19,4,Z390,LGA1151,ATX,4,128
