_id,image,brand,name,price,capacityGb,tier,type,formFactor,connectionInterface
608dd615905ec60bdc06a585,/images/storage/b8ba3952ed9df555306002cba7f8fcc1.256p.jpg,Seagate,ST1000NX0353,2347.80,1000,8,7200RPM,"2.5""",SATA 6 Gb/s
608dd615905ec60bdc06a586,/images/storage/5d16aeceb01dde8850f5ef459901e6f4.256p.jpg,Seagate,ST2000NM0024,1099.05,2000,8,7200RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a587,/images/storage/41u3jILYlTL.jpg,Seagate,ST2000NM0034,1000.77,2000,8,7200RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a588,/images/storage/51g6Gge2soL.jpg,Seagate,ST2000NM0044,1226.68,2000,8,7200RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a589,/images/storage/51Yt3gs2a1L.jpg,Seagate,ST2000NX0253,1210.07,2000,8,7200RPM,"2.5""",SATA 6 Gb/s
608dd615905ec60bdc06a590,/images/storage/51Rgp2SNJyL.jpg,Seagate,ST2000NX0303,1498.54,2000,8,7200RPM,"2.5""",SATA 6 Gb/s
608dd615905ec60bdc06a591,/images/storage/bac783ed03b717b7426cb3d3ccefb3d3.256p.jpg,Seagate,ST4000LM016,1274.00,4000,8,5400RPM,"2.5""",SATA 6 Gb/s
608dd615905ec60bdc06a592,/images/storage/41pw8MWMn-L.jpg,Seagate,ST5000NM0024,1774.27,5000,8,7200RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a593,/images/storage/7373d77a5d7b02a0e39cf13fd542b1b6.256p.jpg,Seagate,ST6000NM0024,1100.74,6000,8,7200RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a594,/images/storage/34bc14397597ba5761022af2ee05cd12.256p.jpg,Seagate,Surveillance HDD,1820.00,8000,8,7200RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a595,/images/storage/34bc14397597ba5761022af2ee05cd12.256p.jpg,Seagate,Surveillance HDD,546.00,2000,8,5400RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a596,/images/storage/34bc14397597ba5761022af2ee05cd12.256p.jpg,Seagate,Surveillance HDD,701.97,1000,8,5400RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a597,/images/storage/34bc14397597ba5761022af2ee05cd12.256p.jpg,Seagate,Surveillance HDD,750.66,6000,8,5400RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a598,/images/storage/34bc14397597ba5761022af2ee05cd12.256p.jpg,Seagate,Surveillance HDD,1274.00,5000,8,5400RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a599,/images/storage/41nQm4nXlOL.jpg,Seagate,SV35 Series,910.00,3000,8,5400RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a600,/images/storage/51sVwMutCXL.jpg,Seagate,SV35.5,910.00,3000,8,7200RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a601,/images/storage/cd4a9af50b9d28d4cbe61ee0ad665685.256p.jpg,Silicon,Power A55,274.73,512,6,SSD,"2.5""",SATA 6 Gb/s
608dd615905ec60bdc06a602,/images/storage/cd4a9af50b9d28d4cbe61ee0ad665685.256p.jpg,Silicon,Power A55,437.07,1000,6,SSD,"2.5""",SATA 6 Gb/s
608dd615905ec60bdc06a603,/images/storage/cd4a9af50b9d28d4cbe61ee0ad665685.256p.jpg,Silicon,Power A55,175.13,256,6,SSD,"2.5""",SATA 6 Gb/s
608dd615905ec60bdc06a604,/images/storage/no-image.png,Silicon,Power A60,217.90,256,4,NVMe,M.2-2280,M.2 (M)
608dd615905ec60bdc06a605,/images/storage/no-image.png,Silicon,Power A60,308.54,512,4,NVMe,M.2-2280,M.2 (M)
608dd615905ec60bdc06a606,/images/storage/no-image.png,Silicon,Power A60,499.36,1000,4,NVMe,M.2-2280,M.2 (M)
608dd615905ec60bdc06a607,/images/storage/c7de1212bd34018b77cd9b402f4fd2e1.256p.jpg,Silicon,Power A80,226.18,256,2,NVMe,M.2-2280,M.2 (M)
608dd615905ec60bdc06a608,/images/storage/c7de1212bd34018b77cd9b402f4fd2e1.256p.jpg,Silicon,Power A80,332.51,512,2,NVMe,M.2-2280,M.2 (M)
608dd615905ec60bdc06a609,/images/storage/c7de1212bd34018b77cd9b402f4fd2e1.256p.jpg,Silicon,Power A80,1270.63,2000,2,NVMe,M.2-2280,M.2 (M)
608dd615905ec60bdc06a610,/images/storage/9b0b5e5004f2d5d0bd1bac34083a1076.256p.jpg,Silicon,Power UD70,304.85,500,3,NVMe,M.2-2280,M.2 (M)
608dd615905ec60bdc06a611,/images/storage/9b0b5e5004f2d5d0bd1bac34083a1076.256p.jpg,Silicon,Power UD70,658.89,1000,3,NVMe,M.2-2280,M.2 (M)
608dd615905ec60bdc06a612,/images/storage/9b0b5e5004f2d5d0bd1bac34083a1076.256p.jpg,Silicon,Power UD70,1306.99,2000,3,NVMe,M.2-2280,M.2 (M)
608dd615905ec60bdc06a613,/images/storage/ca3b048896ac8c03e0b12692c1708e20.256p.jpg,Silicon,Power US70,812.13,1000,1,NVMe,M.2-2280,M.2 (M)
608dd615905ec60bdc06a614,/images/storage/ca3b048896ac8c03e0b12692c1708e20.256p.jpg,Silicon,Power US70,1556.10,2000,1,NVMe,M.2-2280,M.2 (M)
608dd615905ec60bdc06a615,/images/storage/f44afec3e50e865eb5ff597bfbc51656.256p.jpg,Transcend,110S,187.87,256,4,NVMe,M.2-2280,M.2 (M)
608dd615905ec60bdc06a616,/images/storage/f44afec3e50e865eb5ff597bfbc51656.256p.jpg,Transcend,110S,312.04,512,4,NVMe,M.2-2280,M.2 (M)
608dd615905ec60bdc06a617,/images/storage/f44afec3e50e865eb5ff597bfbc51656.256p.jpg,Transcend,110S,507.23,1000,4,NVMe,M.2-2280,M.2 (M)
608dd615905ec60bdc06a618,/images/storage/8ae7c65fa54636898bfb57bd3bcd5b01.256p.jpg,Transcend,220S,229.87,256,2,NVMe,M.2-2280,M.2 (M)
608dd615905ec60bdc06a619,/images/storage/8ae7c65fa54636898bfb57bd3bcd5b01.256p.jpg,Transcend,220S,363.91,512,2,NVMe,M.2-2280,M.2 (M)
608dd615905ec60bdc06a620,/images/storage/8ae7c65fa54636898bfb57bd3bcd5b01.256p.jpg,Transcend,220S,668.40,1000,2,NVMe,M.2-2280,M.2 (M)
608dd615905ec60bdc06a621,/images/storage/8ae7c65fa54636898bfb57bd3bcd5b01.256p.jpg,Transcend,220S,1159.80,2000,2,NVMe,M.2-2280,M.2 (M)
608dd615905ec60bdc06a622,/images/storage/41Ukb%2B3C7HL.jpg,Transcend,SSD370,589.95,256,5,SSD,"2.5""",SATA 6 Gb/s
608dd615905ec60bdc06a623,/images/storage/41Ukb%2B3C7HL.jpg,Transcend,SSD370,960.82,512,5,SSD,"2.5""",SATA 6 Gb/s
608dd615905ec60bdc06a624,/images/storage/c463b680ba3f638dd00dc7916feef929.med.256p.jpg,Western Digital,AV-25,286.42,1000,8,5400RPM,"2.5""",SATA 3 Gb/s
608dd615905ec60bdc06a625,/images/storage/51yl2DEVzkL.jpg,Western Digital,AV-GP,222.72,1000,8,5400RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a626,/images/storage/51yl2DEVzkL.jpg,Western Digital,AV-GP,272.77,2000,8,5400RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a627,/images/storage/51yl2DEVzkL.jpg,Western Digital,AV-GP,445.90,1500,8,5400RPM,"3.5""",SATA 3 Gb/s
608dd615905ec60bdc06a628,/images/storage/51yl2DEVzkL.jpg,Western Digital,AV-GP,642.92,4000,8,5400RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a629,/images/storage/51yl2DEVzkL.jpg,Western Digital,AV-GP,808.94,3000,8,5400RPM,"3.5""",SATA 3 Gb/s
608dd615905ec60bdc06a630,/images/storage/824cccd96f9bb0f84bb4efb829dab6b9.256p.jpg,Western Digital,Black,303.62,1000,8,7200RPM,"2.5""",SATA 6 Gb/s
608dd615905ec60bdc06a631,/images/storage/824cccd96f9bb0f84bb4efb829dab6b9.256p.jpg,Western Digital,Black,821.78,4000,8,7200RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a632,/images/storage/824cccd96f9bb0f84bb4efb829dab6b9.256p.jpg,Western Digital,Black,1089.32,6000,8,7200RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a633,/images/storage/824cccd96f9bb0f84bb4efb829dab6b9.256p.jpg,Western Digital,Black,1255.89,8000,8,7200RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a634,/images/storage/824cccd96f9bb0f84bb4efb829dab6b9.256p.jpg,Western Digital,Black,1452.45,10000,8,7200RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a635,/images/storage/824cccd96f9bb0f84bb4efb829dab6b9.256p.jpg,Western Digital,Black,1951.95,5000,8,7200RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a636,/images/storage/51rEwa5ePdL.jpg,Western Digital,BLACK SERIES,367.82,1000,8,7200RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a637,/images/storage/51rEwa5ePdL.jpg,Western Digital,BLACK SERIES,545.77,2000,8,7200RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a638,/images/storage/51rEwa5ePdL.jpg,Western Digital,BLACK SERIES,1283.10,3000,8,7200RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a639,/images/storage/51rEwa5ePdL.jpg,Western Digital,BLACK SERIES,1496.95,4000,8,7200RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a640,/images/storage/67ae19fe7847cb5bf67f4448e717e831.256p.jpg,Western Digital,Black SN850,527.57,500,1,NVMe,M.2-2280,M.2 (M)
608dd615905ec60bdc06a641,/images/storage/67ae19fe7847cb5bf67f4448e717e831.256p.jpg,Western Digital,Black SN850,936.80,1000,1,NVMe,M.2-2280,M.2 (M)
608dd615905ec60bdc06a642,/images/storage/67ae19fe7847cb5bf67f4448e717e831.256p.jpg,Western Digital,Black SN850,1724.40,2000,1,NVMe,M.2-2280,M.2 (M)
608dd615905ec60bdc06a643,/images/storage/61f2120808b1d3da31584fe6bb602f38.256p.jpg,Western Digital,Blue,250.20,500,5,SSD,"2.5""",SATA 6 Gb/s
608dd615905ec60bdc06a644,/images/storage/61f2120808b1d3da31584fe6bb602f38.256p.jpg,Western Digital,Blue,1876.06,4000,5,SSD,"2.5""",SATA 6 Gb/s
608dd615905ec60bdc06a645,/images/storage/61f2120808b1d3da31584fe6bb602f38.256p.jpg,Western Digital,Blue,399.95,1000,5,SSD,M.2-2280,M.2 (B+M)
608dd615905ec60bdc06a646,/images/storage/61f2120808b1d3da31584fe6bb602f38.256p.jpg,Western Digital,Blue,909.95,2000,5,SSD,M.2-2280,M.2 (B+M)
608dd615905ec60bdc06a647,/images/storage/61f2120808b1d3da31584fe6bb602f38.256p.jpg,Western Digital,Blue,379.42,3000,8,5400RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a648,/images/storage/61f2120808b1d3da31584fe6bb602f38.256p.jpg,Western Digital,Blue,504.78,6000,8,5400RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a649,/images/storage/66625cc6b093c60b19461833c2cf97db.256p.jpg,Western Digital,Blue Mobile,213.80,1000,8,5400RPM,"2.5""",SATA 6 Gb/s
608dd615905ec60bdc06a650,/images/storage/66625cc6b093c60b19461833c2cf97db.256p.jpg,Western Digital,Blue Mobile,304.94,2000,8,5400RPM,"2.5""",SATA 6 Gb/s
608dd615905ec60bdc06a651,/images/storage/013a85e95fb77410caa6f0fc19590f1e.256p.jpg,Western Digital,Blue SN550,265.95,500,4,NVMe,M.2-2280,M.2 (M)
608dd615905ec60bdc06a652,/images/storage/013a85e95fb77410caa6f0fc19590f1e.256p.jpg,Western Digital,Blue SN550,400.40,1000,4,NVMe,M.2-2280,M.2 (M)
608dd615905ec60bdc06a653,/images/storage/013a85e95fb77410caa6f0fc19590f1e.256p.jpg,Western Digital,Blue SN550,928.15,2000,4,NVMe,M.2-2280,M.2 (M)
608dd615905ec60bdc06a654,/images/storage/51C2pvR9TML.jpg,Western Digital,Caviar Black,655.20,1000,8,7200RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a655,/images/storage/51C2pvR9TML.jpg,Western Digital,Caviar Black,898.67,2000,8,7200RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a656,/images/storage/51C2pvR9TML.jpg,Western Digital,Caviar Black,1134.91,4000,8,7200RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a657,/images/storage/no-image.png,Western Digital,Caviar Blue,161.02,1000,8,7200RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a658,/images/storage/51K73iEh5cL.jpg,Western Digital,Caviar Green,188.10,1000,8,5400RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a659,/images/storage/51K73iEh5cL.jpg,Western Digital,Caviar Green,568.75,2000,8,5400RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a660,/images/storage/51K73iEh5cL.jpg,Western Digital,Caviar Green,659.48,1500,8,5400RPM,"3.5""",SATA 3 Gb/s
608dd615905ec60bdc06a661,/images/storage/51K73iEh5cL.jpg,Western Digital,Caviar Green,765.54,3000,8,5400RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a662,/images/storage/51K73iEh5cL.jpg,Western Digital,Caviar Green,846.30,2500,8,5400RPM,"3.5""",SATA 3 Gb/s
608dd615905ec60bdc06a663,/images/storage/515uuf-5s6L.jpg,Western Digital,Gold,345.03,1000,8,7200RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a664,/images/storage/515uuf-5s6L.jpg,Western Digital,Gold,500.45,2000,8,7200RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a665,/images/storage/515uuf-5s6L.jpg,Western Digital,Gold,697.79,4000,8,7200RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a666,/images/storage/515uuf-5s6L.jpg,Western Digital,Gold,841.30,6000,8,7200RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a667,/images/storage/515uuf-5s6L.jpg,Western Digital,Gold,973.25,8000,8,7200RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a668,/images/storage/515uuf-5s6L.jpg,Western Digital,Gold,1146.69,10000,8,7200RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a669,/images/storage/515uuf-5s6L.jpg,Western Digital,Gold,1432.80,12000,8,7200RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a670,/images/storage/515uuf-5s6L.jpg,Western Digital,Gold,1646.24,14000,8,7200RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a671,/images/storage/515uuf-5s6L.jpg,Western Digital,Gold,1965.15,16000,8,7200RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a672,/images/storage/515uuf-5s6L.jpg,Western Digital,Gold,2115.52,18000,8,7200RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a673,/images/storage/03aec0223026bc9c8af00075ccfbf0d8.256p.jpg,Western Digital,Green,413.23,1000,7,SSD,"2.5""",SATA 6 Gb/s
608dd615905ec60bdc06a674,/images/storage/03aec0223026bc9c8af00075ccfbf0d8.256p.jpg,Western Digital,Green,250.20,480,7,SSD,M.2-2280,M.2 (B+M)
608dd615905ec60bdc06a675,/images/storage/03aec0223026bc9c8af00075ccfbf0d8.256p.jpg,Western Digital,Green,984.89,1500,8,5400RPM,"2.5""",SATA 3 Gb/s
608dd615905ec60bdc06a676,/images/storage/03aec0223026bc9c8af00075ccfbf0d8.256p.jpg,Western Digital,Green,1178.45,2000,8,5400RPM,"2.5""",SATA 3 Gb/s
608dd615905ec60bdc06a677,/images/storage/03aec0223026bc9c8af00075ccfbf0d8.256p.jpg,Western Digital,Green,2396.35,5000,8,5400RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a678,/images/storage/511gYokEOPL.jpg,Western Digital,HGST DC HC530,1302.21,14000,8,7200RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a679,/images/storage/cfabe01479f56375121f7131c8265b31.256p.jpg,Western Digital,Purple,899.63,8000,8,7200RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a680,/images/storage/cfabe01479f56375121f7131c8265b31.256p.jpg,Western Digital,Purple,1265.54,10000,8,7200RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a681,/images/storage/cfabe01479f56375121f7131c8265b31.256p.jpg,Western Digital,Purple,1595.55,12000,8,7200RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a682,/images/storage/cfabe01479f56375121f7131c8265b31.256p.jpg,Western Digital,Purple,1794.20,14000,8,7200RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a683,/images/storage/cfabe01479f56375121f7131c8265b31.256p.jpg,Western Digital,Purple,199.24,1000,8,5400RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a684,/images/storage/cfabe01479f56375121f7131c8265b31.256p.jpg,Western Digital,Purple,294.75,2000,8,5400RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a685,/images/storage/cfabe01479f56375121f7131c8265b31.256p.jpg,Western Digital,Purple,377.74,3000,8,5400RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a686,/images/storage/cfabe01479f56375121f7131c8265b31.256p.jpg,Western Digital,Purple,420.65,4000,8,5400RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a687,/images/storage/cfabe01479f56375121f7131c8265b31.256p.jpg,Western Digital,Purple,753.03,6000,8,5400RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a688,/images/storage/51pUPztrOML.jpg,Western Digital,Purple NV,1501.27,6000,8,5400RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a689,/images/storage/95904c1c82fab5a1f2a05e64ec000c75.256p.jpg,Western Digital,Re,655.20,1000,8,7200RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a690,/images/storage/95904c1c82fab5a1f2a05e64ec000c75.256p.jpg,Western Digital,RE,1002.73,2000,8,7200RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a691,/images/storage/95904c1c82fab5a1f2a05e64ec000c75.256p.jpg,Western Digital,RE,1091.77,4000,8,7200RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a692,/images/storage/95904c1c82fab5a1f2a05e64ec000c75.256p.jpg,Western Digital,RE,1360.45,3000,8,7200RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a693,/images/storage/95904c1c82fab5a1f2a05e64ec000c75.256p.jpg,Western Digital,RE,2224.95,6000,8,7200RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a694,/images/storage/51-i2SpPpzL.jpg,Western Digital,RE4,681.09,1000,8,7200RPM,"3.5""",SATA 3 Gb/s
608dd615905ec60bdc06a695,/images/storage/51-i2SpPpzL.jpg,Western Digital,RE4,750.52,2000,8,7200RPM,"3.5""",SATA 3 Gb/s
608dd615905ec60bdc06a696,/images/storage/51qWnj9SIgL.jpg,Western Digital,Red,276.87,1000,8,5400RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a697,/images/storage/51qWnj9SIgL.jpg,Western Digital,Red,307.76,2000,8,5400RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a698,/images/storage/51qWnj9SIgL.jpg,Western Digital,Red,377.20,3000,8,5400RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a699,/images/storage/51qWnj9SIgL.jpg,Western Digital,Red,430.84,4000,8,5400RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a700,/images/storage/51qWnj9SIgL.jpg,Western Digital,Red,696.10,6000,8,5400RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a701,/images/storage/51qWnj9SIgL.jpg,Western Digital,Red,928.20,8000,8,5400RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a702,/images/storage/51qWnj9SIgL.jpg,Western Digital,Red,1269.45,10000,8,5400RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a703,/images/storage/51qWnj9SIgL.jpg,Western Digital,Red,1574.25,12000,8,5400RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a704,/images/storage/51qWnj9SIgL.jpg,Western Digital,Red,1774.27,5000,8,5400RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a705,/images/storage/51qWnj9SIgL.jpg,Western Digital,Red,1815.45,14000,8,5400RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a706,/images/storage/4baa9075e2d025563eaa781723d6e0fc.256p.jpg,Western Digital,Red (Retail Kit),745.97,4000,8,5400RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a707,/images/storage/41JkpDIcQwL.jpg,Western Digital,Red Pro,431.43,2000,8,7200RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a708,/images/storage/41JkpDIcQwL.jpg,Western Digital,Red Pro,557.69,4000,8,7200RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a709,/images/storage/41JkpDIcQwL.jpg,Western Digital,Red Pro,887.98,6000,8,7200RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a710,/images/storage/41JkpDIcQwL.jpg,Western Digital,Red Pro,1150.92,8000,8,7200RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a711,/images/storage/41JkpDIcQwL.jpg,Western Digital,Red Pro,1466.24,10000,8,7200RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a712,/images/storage/41JkpDIcQwL.jpg,Western Digital,Red Pro,1753.75,12000,8,7200RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a713,/images/storage/41JkpDIcQwL.jpg,Western Digital,Red Pro,1774.27,3000,8,7200RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a714,/images/storage/41JkpDIcQwL.jpg,Western Digital,Red Pro,1937.62,14000,8,7200RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a715,/images/storage/41JkpDIcQwL.jpg,Western Digital,Red Pro,2126.17,16000,8,7200RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a716,/images/storage/41JkpDIcQwL.jpg,Western Digital,Red Pro,2387.61,18000,8,7200RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a717,/images/storage/41sl7iFZiaL.jpg,Western Digital,Scorpio Blue,555.60,1000,8,5400RPM,"2.5""",SATA 3 Gb/s
608dd615905ec60bdc06a718,/images/storage/51l4GSgTuuL.jpg,Western Digital,Se,1132.95,1000,8,7200RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a719,/images/storage/1b8dfbf3066b1887a595ab45940a47d7.256p.jpg,Western Digital,SN750,300.16,500,2,NVMe,M.2-2280,M.2 (M)
608dd615905ec60bdc06a720,/images/storage/1b8dfbf3066b1887a595ab45940a47d7.256p.jpg,Western Digital,SN750,586.50,1000,2,NVMe,M.2-2280,M.2 (M)
608dd615905ec60bdc06a721,/images/storage/1b8dfbf3066b1887a595ab45940a47d7.256p.jpg,Western Digital,SN750,1410.50,2000,2,NVMe,M.2-2280,M.2 (M)
608dd615905ec60bdc06a722,/images/storage/acf45f90dc37e0042c39b7b8609298fd.256p.jpg,Western Digital,Ultrastar,968.29,8000,8,7200RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a723,/images/storage/59c886cead11a2fd7455ca2e84168c00.256p.jpg,Western Digital,Ultrastar DC HC520,1183.18,12000,8,7200RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a724,/images/storage/51tQAlAPT%2BL.jpg,Western Digital,WD Black,1724.45,4000,8,7200RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a725,/images/storage/a3b09866e3716566572bf9a13792cc85.256p.jpg,Western Digital,WD Blue,406.09,1000,8,5400RPM,"2.5""",SATA 6 Gb/s
608dd615905ec60bdc06a726,/images/storage/7f944f42d7f4136019e60e3403306cfa.256p.jpg,Western Digital,WD Green,354.90,1000,8,5400RPM,"3.5""",SATA 3 Gb/s
608dd615905ec60bdc06a727,/images/storage/7f944f42d7f4136019e60e3403306cfa.256p.jpg,Western Digital,WD Green,673.40,2000,8,5400RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a728,/images/storage/23dc21c246287d6acb3b9fb59e7eaa4f.256p.jpg,Western Digital,WD Purple,414.00,2000,8,5400RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a729,/images/storage/23dc21c246287d6acb3b9fb59e7eaa4f.256p.jpg,Western Digital,WD Purple,808.94,3000,8,5400RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a730,/images/storage/23dc21c246287d6acb3b9fb59e7eaa4f.256p.jpg,Western Digital,WD Purple,864.27,4000,8,5400RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a731,/images/storage/41CofmCo4kL.jpg,Western Digital,WD SE,1087.31,3000,8,7200RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a732,/images/storage/41CofmCo4kL.jpg,Western Digital,WD SE,1134.91,2000,8,7200RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a733,/images/storage/41CofmCo4kL.jpg,Western Digital,WD SE,1769.95,4000,8,7200RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a734,/images/storage/41msdJJUwIL.jpg,Western Digital,WD3001FAEX,1011.65,3000,8,7200RPM,"3.5""",SATA 6 Gb/s
608dd615905ec60bdc06a735,/images/storage/225bba3ed9ff3b9ecc1f956e43ca3835.256p.jpg,Western Digital,WDBSLA0040HNC-NRSN,1729.64,4000,8,7200RPM,"3.5""",SATA 3 Gb/s
