_id,image,brand,name,price,tier,chipset,socket,formFactor,memorySlots,memoryMaxGb
608dd537905ec60bdc069334,/images/motherboard/51jo5pBGcNL.jpg,ASRock,H470M-ITX/ac,772.79,7,H470,LGA1200,Mini ITX,2,64
608dd537905ec60bdc069335,/images/motherboard/3fae37f7a08636c4a4c203a47ef30bf3.256p.jpg,ASRock,H570M-ITX/ac,647.51,7,H570,LGA1200,Mini ITX,2,64
608dd537905ec60bdc069336,/images/motherboard/515217b4cc007c0a98c7f3ed5b302621.256p.jpg,MSI,MPG Z490 GAMING EDGE WIFI,936,5,Z490,LGA1200,ATX,4,128
608dd537905ec60bdc069337,/images/motherboard/515217b4cc007c0a98c7f3ed5b302621.256p.jpg,MSI,MPG Z490 GAMING PLUS,724.05,6,Z490,LGA1200,ATX,4,128
608dd537905ec60bdc069338,/images/motherboard/1d0a5cbc317e65088720563bf4261345.256p.jpg,MSI,MPG Z590 GAMING CARBON WIFI,1444.23,3,Z590,LGA1200,ATX,4,128
608dd537905ec60bdc069339,/images/motherboard/58bcd7502bb4695bb93e01f686bec082.256p.jpg,Asus,PRIME B460I-PLUS,520.88,7,B460,LGA1200,Mini ITX,2,64
608dd537905ec60bdc069340,/images/motherboard/75739b96d1131e6dbeb04e9006553892.256p.jpg,Asus,ROG STRIX B460-I GAMING,706.28,7,B460,LGA1200,Mini ITX,2,64
608dd537905ec60bdc069341,/images/motherboard/f7e5456ed8ccc8ba884b60359c28c94a.256p.jpg,Asus,ROG STRIX H470-I GAMING,679.5,7,H470,LGA1200,Mini ITX,2,64
608dd537905ec60bdc069342,/images/motherboard/6c4ebeab8f7f2c3fedfcf0fee448a3a6.256p.jpg,MSI,MPG Z490M GAMING EDGE WIFI,924.71,5.3,Z490,LGA1200,Micro ATX,4,128
608dd537905ec60bdc069343,/images/motherboard/7d154252a6076bf1d471f115fac9529b.256p.jpg,MSI,MPG Z590 GAMING EDGE WIFI,1434.6,3,Z590,LGA1200,ATX,4,128
608dd537905ec60bdc069344,/images/motherboard/51XXxxhFdqL.jpg,MSI,Z490-A PRO,748.76,5,Z490,LGA1200,ATX,4,128
608dd537905ec60bdc069345,/images/motherboard/5242ce48db07728c3e99ee5d821d4e3e.256p.jpg,MSI,MPG Z590 GAMING FORCE,1378.31,3,Z590,LGA1200,ATX,4,128
608dd537905ec60bdc069346,/images/motherboard/51XXxxhFdqL.jpg,MSI,Z590 PRO WIFI,895.5,6,Z590,LGA1200,ATX,4,128
608dd537905ec60bdc069347,/images/motherboard/b78c8ffae8014b09e863e546ca36370e.256p.jpg,NZXT,N7 Z490,1020.56,,Z490,LGA1200,ATX,4,128
608dd537905ec60bdc069348,/images/motherboard/51XXxxhFdqL.jpg,MSI,Z590-A PRO,805.5,6,Z590,LGA1200,ATX,4,128
608dd537905ec60bdc069349,/images/motherboard/c337c83e2b71abeda699f98589616872.256p.jpg,MSI,MPG B460I GAMING EDGE WIFI,679.91,7,B460,LGA1200,Mini ITX,2,64
608dd537905ec60bdc069350,/images/motherboard/5088a72ca1427be201c14f7fb9255019.256p.jpg,MSI,X299-A PRO,1423.08,3,X299,LGA2066,ATX,8,256
